site,area,location,depth_m,angle,date,year,month,day,no_qds,total_points,alcyonium_sub,anomia_spp,aplidium_glabrum,balanus_balanus,bare_space_rock,boltenia_echinata,boltenia_ovifera,botrylloides_sp,botryllus_schlosseri,brown_algae_sub,clathromorphum_sp,cliona_spp,dendrodoa_carnea,didemnum_albidum,didemnum_vexillum,diplosoma_listerianum,edwardsiella_lineata,encrusting_bryozoan,erect_bryozoan_sub,green_algae_sub,halichondria_panicea,haliclona_oculata,halisarca_nahantensis,halocynthia_pyriformis,hyd_bry_complex,hydroid_sub,hymedesmia_sp,isodictya_spp,leucosolenia_spp,lithothamnion_spp,metridium_sub,modiolus_modiolus,molgula_citrina,mytilus_edulis,orange_sponge_crust,peysonnelia,phymatolithon_sp,red_algae_sub,scypha_sp,spirorbis_spp,styela_sp,tube_complex,tubularia_sub
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,3/26/04,2004,3,26,4,805.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001241465,0,0,0,0,0,0,0.008690255,0,0,0,0,0.8131595282433272,0,0,0.001862197,0,0,0.009931719,0.1601489757914339,0,0,0.00496586,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,11/23/04,2004,11,23,3,600.5,0,0,0,0,0,0,0,0,0,0,0.028309741881765195,0,0,0,0,0,0,8.326394671107411e-4,0,0,0,0,0,0,0,0,0,0,0,0.736053289,0,0,0,0,0,0,0.23480432972522897,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/8/05,2005,8,8,4,802.5,0,0,0,0,0,0,0,0,0,0,0.033021807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7152647975077882,0,0,0,0,0,0.001246106,0.2504672897196262,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/17/05,2005,6,17,4,801.5,0,0,0,0,0,0,0,0,0,0,0.032439176543980035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6986899563318777,0,0,0,0,0,0.005614473,0.2632563942607611,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,3/10/05,2005,3,10,4,801.5,0,0,6.238303181534623e-4,0,0,0,0,0,0,0,0.034934497816593885,0,0,0,0,0,0,0,0,0,0.016843419,0,0,0,0,0,0,0,0,0.7074235807860262,0,0,0,0,0,6.238303181534623e-4,0.2395508421709295,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,10/27/05,2005,10,27,4,127,0,0,0,0,0,0,0,0,0,0,0.070866142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6141732283464567,0,0,0,0,0,0,0.31496062992125984,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/25/06,2006,8,25,4,800.5,0,0,0,0,0.044971893,0,0,0,0,0,0.029356652092442224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6308557151780138,0,0,0,0,0,0,0.2948157401623985,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,3/13/06,2006,3,13,4,801.5,0,0,0,0,0,0,0,0,0,0,0.009981285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7785402370555209,0,0,0,0,0,6.238303181534623e-4,0.21085464753587024,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,11/4/06,2006,11,4,7,1200,0,0,0,0,0,0,0,0,0,0,0.6216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015833333333333335,0,0,0,0,0,0,0.3625,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/6/07,2007,6,6,4,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087336245,0,0,0,0,0,0.030567686,0,0,0,0,0.5611353711790393,0,0,0,0,0,0,0.32096069868995636,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/24/08,2008,6,24,4,646.5,0,0,0,0,0,0,0,0,0,0,0.009280742,0,0,0,0,0,0,0,0.00154679,0,0,0,7.733952049497294e-4,0,0,0,0,0,0,0.6558391337973705,0,0,0,0,0,0.015467904098994586,0.317092034,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,12/3/08,2008,12,3,4,600,0,0.003333333,0.001666667,0.001666667,0,0,0,0,0,0,0.076666667,0,0,0,0,0,0,0,0.001666667,0,8.333333333333334e-4,0,0,0,0,0,0,0,0,0.6333333333333333,0,0,0,0.008333333,0,0.005833333,0.26666666666666666,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/20/09,2009,8,20,4,576,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7065972222222222,0,0,0,0,0,0.001736111,0.2604166666666667,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/8/09,2009,6,8,4,507,0,0,0,0,0,0,0,0,0,0,0.021696252465483234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6844181459566075,0,0,0,0,0,0.001972387,0.29191321499013806,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,12/9/10,2010,12,9,4,632,0,0,0,0,0,0,0,0,0,0,0.039556962,0,0,0,0,0,0,0.003164557,0.006329114,0,0,0,0,0,0,0,0,0,0,0.7689873417721519,0,0,0,0,0,0.014240506329113924,0.16772151898734178,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,5/27/10,2010,5,27,4,578,0,0,0,0,0,0,0,0,0,0,0.01384083,0,0,0,0,0,0,0,0.18166089965397925,0,0,0,0,0,0.043252595,0,0,0,0,0.49480968858131485,0,0,0,0,0,0.010380622837370242,0.2560553633217993,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,7/25/11,2011,7,25,6,1019.5,0,0,0,0,0,0,0,0,0,4.904364884747426e-4,0.024521824423737126,0,0,0,0,0,0,0.005885238,0.033349681,0,0,0,0,0,0.18734673859735165,0,0,0,0,0.48160863168219714,0,0,0,0,0,0.042177538008827856,0.19421284943599804,0.007846984,0,0,0,0,0.022560078469838155
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/10/12,2012,9,10,4,792,0,0,6.313131313131314e-4,0,0.001262626,0,0,0,0,0,0.007575758,0,0,0,0,0.020202020202020204,0,0.001893939,0,0,0,0,0,0,0.008838384,0,0,0,0,0.5151515151515151,0,0,0,0,0,0.003787879,0.21085858585858586,0.22853535353535354,0,0,0,0.001262626,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/6/13,2013,6,6,4,683,0,0,0,0,0.008784773,0,0,0,0,0,0.013177159590043924,0,0,0,0,0,0,0,0.1493411420204978,0,0,0,0,0,0,0,0,0,0,0.45241581259150804,0,0,0,0,0,0.010248901903367497,0.3367496339677892,0.029282576866764276,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/19/14,2014,6,19,4,800,0,0,0,0,0.01375,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.65,0,0,0,0.00125,0,0.005,0.26,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/15/14,2014,9,15,4,802.5,0,0,0.001246106,0,0.001246106,0,0,0,0,0,0.089719626,0,0,0,0,0.003738318,0,0,0,0,0,0,0.001869159,0,0.6866043613707166,0,0,0,0,0.14579439252336449,0,0.00623053,0,0,0,0,0.058566978193146414,0.004984424,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/19/14,2014,6,19,4,800,0,0,0,0,0.01375,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.65,0,0,0,0.00125,0,0.005,0.26,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/15/14,2014,9,15,4,802.5,0,0,0.001246106,0,0.001246106,0,0,0,0,0,0.089719626,0,0,0,0,0.003738318,0,0,0,0,0,0,0.001869159,0,0.6866043613707166,0,0,0,0,0.14579439252336449,0,0.00623053,0,0,0,0,0.058566978193146414,0.004984424,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/27/15,2015,8,27,4,634,0,0,0,0,0,0,0,0,0,0,0.069400631,0,0,0,0,0,0,0,0,0,0.009463722,0,0,0,0.18454258675078863,0,0,0,0,0.6198738170347003,0,0,0,0.048895899,0,0,0.067823344,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,7/6/15,2015,7,6,6,835,0,0,0,0.001197605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004790419,0.028742515,0,0,0,0,0,0,0,0,0,0,0.474251497,0.001197605,0,0,0.020359281,0,0.073053892,0.39520958083832336,0,0,0,0,0,0.001197605
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,7/6/16,2016,7,6,4,628,0,0,0,0,0,0,0,0,0,0.00955414,0.006369427,0,0,0,0.062101911,0,0,0.21178343949044587,0.00955414,0,0,0,0,0,0,0,0,0,0,0.5366242038216561,0,0,0,0.011146496815286623,0.001592357,0.003184713,0.1480891719745223,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/13/17,2017,6,13,4,484.5,0,0.001031992,0,0,0,0,0,0,0,0,0,0,0,0,0.015479876160990712,0,0,0,0,0,0.001031992,0,0,0,0.053663570691434466,0,0,0,0,0.4726522187822497,0,0,0,0.057791538,0,0.057791538,0.34055727554179566,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/28/18,2018,8,28,4,675,0,0,0,0.005925926,0,0,0,0,0,0,0.002222222,0,0,0,0,0,0,0.033333333,0.014814814814814815,0,0,0,0,0,0,0,0,0,0,0.4696296296296296,0,0,0,0.025185185185185185,0.08,0.028148148148148148,0.33925925925925926,0.001481481,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/17/19,2019,6,17,4,317,0,0,0,0,0,0,0,0,0,0,0.001577287,0,0,0,0,0.009463722,0,0.009463722,0,0,0,0,0,0,0.003154574,0,0,0,0,0.6593059936908517,0,0,0,0.006309148,0,0.063091483,0.2476340694006309,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/18/20,2020,6,18,4,521,0,0.004798464,0,0,0.003838772,0,0,0,0,0,0.11900191938579655,0,0,0,0.001919386,0,0,0,0,0,0,0,0,0,0.055662188,0,0,0,0,0.5067178502879078,0,0,0,0.010556622,0,0.003838772,0.29366602687140114,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/8/20,2020,9,8,6,894,0,0,0,0.001118568,0,0,0,0,0,0,0.055928412,0,0,0,0,0,0,0.004474273,0.35906040268456374,0,0,0,0,0,0,0,0,0,0,0.4004474272930649,0,0,0,0.10738255033557047,0,0.007829978,0.05704698,0.006711409,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/3/13,2013,9,3,4,799,0,0,0,0,0,0,0,0,0,0,0.018773467,0,0,0,0,0.015018773466833541,0,0,0,0.003754693,0,0,0.001251564,0,0,0,0,0,0,0.246558198,0,0,0,0,0,0,0.17647058823529413,0.5381727158948686,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,10/1/84,1984,10,1,4,705.5,0,0,0,0,0.016300496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004252303,0,0,0,0,0,0,0,0,0.8320340184266478,0,0,0,7.087172218284905e-4,0,0,0.14316087880935507,0,0,0,0,0.003543586,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,2/1/85,1985,2,1,3,600.5,0,0,0,0,0.003330558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8426311407160699,0,0,0,0,0,0,0.15320566194837634,0,0,0,0,8.326394671107411e-4,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,5/1/85,1985,5,1,3,601,0,0,0,0,0.027454243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7254575707154742,0,0,0,0,0,0.003327787,0.24292845257903495,0,0,0,0,8.319467554076539e-4,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/1/85,1985,8,1,3,597,0,0,0,0,0.1658291457286432,0,0,0,0,0,8.375209380234506e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5695142378559463,0,0,0,0,0,0.048576214405360134,0.21440536013400335,0,0,0,0,8.375209380234506e-4,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,10/1/85,1985,10,1,3,600,0,0,0,0,0.001666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7066666666666667,0,0.011666666666666667,0,0.038333333,0,0.048333333,0.19333333333333333,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,1/1/86,1986,1,1,3,602,0,0,0,0,0.003322259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8322259136212624,0,0,0,0,0,0.021594684,0.14285714285714285,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,4/1/86,1986,4,1,3,602.5,0,0,0,0,0.003319502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7103734439834025,0,0,0,0,0,0.024066390041493777,0.26224066390041495,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/1/86,1986,8,1,3,601.5,0,0,0,0,0.004987531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7265170407315046,0,0,0,0,0,0.044056525,0.22443890274314215,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,10/1/86,1986,10,1,3,602.5,0,0,0,0,0.009958506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7452282157676349,0,0,0,0,0,0.017427385892116183,0.22738589211618257,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,1/1/87,1987,1,1,3,602.5,0,0,0,0,0.001659751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8348547717842324,0,0,0,0,0,0.004149378,0.15933609958506223,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/1/87,1987,6,1,3,601.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7381546134663342,0,0,0,0,0,0.015793848711554447,0.2460515378221114,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/1/87,1987,9,1,3,598,0,0,0,0,0.24749163879598662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007525084,0,0,0,0,0,0,0.47993311,0,0,0,0.015050167224080268,0,0.005016722,0.24247491638795987,0,0,0,0,0,0.002508361
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,12/1/87,1987,12,1,3,603,0,0,0,0,0.006633499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018242123,0,0,0,0,0,0,0.7545605306799337,0,0,0,0,0,0.004975124,0.2155887230514096,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,3/1/88,1988,3,1,3,600.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009991674,0,0,0,0,0,0,0.7327227310574521,0,0,0,0,0,0.025811823480432972,0.231473772,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,5/1/88,1988,5,1,3,600.5,0,0,0,0,0.001665279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.326394671107411e-4,0,0,0,0,0,0,0.6711074104912573,0,0,0,0,0,0.029975021,0.2964196502914238,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/1/88,1988,9,1,3,608,0,0,0,0,0.40131578947368424,0,0,0,0,0,0.006578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3832236842105263,0,8.223684210526315e-4,0,0.012335526315789474,0,0,0.19572368421052633,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,11/1/88,1988,11,1,3,615,0,0,0,0.004878049,0.012195121951219513,0,0,0,0,0,0.003252033,0,0,0,0,0,0,0.003252033,0,0.001626016,0,0,0,0,0,0,0,0,0,0.7560975609756098,0,0,0,0,0,0.008130081,0.1967479674796748,0,0,0.004878049,0,0.008943089,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,10/1/84,1984,10,1,4,705.5,0,0,0,0,0.016300496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004252303,0,0,0,0,0,0,0,0,0.8320340184266478,0,0,0,7.087172218284905e-4,0,0,0.14316087880935507,0,0,0,0,0.003543586,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,2/1/85,1985,2,1,3,600.5,0,0,0,0,0.003330558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8426311407160699,0,0,0,0,0,0,0.15320566194837634,0,0,0,0,8.326394671107411e-4,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,5/1/85,1985,5,1,3,601,0,0,0,0,0.027454243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7254575707154742,0,0,0,0,0,0.003327787,0.24292845257903495,0,0,0,0,8.319467554076539e-4,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/1/85,1985,8,1,3,597,0,0,0,0,0.1658291457286432,0,0,0,0,0,8.375209380234506e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5695142378559463,0,0,0,0,0,0.048576214405360134,0.21440536013400335,0,0,0,0,8.375209380234506e-4,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,10/1/85,1985,10,1,3,600,0,0,0,0,0.001666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7066666666666667,0,0.011666666666666667,0,0.038333333,0,0.048333333,0.19333333333333333,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,1/1/86,1986,1,1,3,602,0,0,0,0,0.003322259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8322259136212624,0,0,0,0,0,0.021594684,0.14285714285714285,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,4/1/86,1986,4,1,3,602.5,0,0,0,0,0.003319502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7103734439834025,0,0,0,0,0,0.024066390041493777,0.26224066390041495,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,8/1/86,1986,8,1,3,601.5,0,0,0,0,0.004987531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7265170407315046,0,0,0,0,0,0.044056525,0.22443890274314215,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,10/1/86,1986,10,1,3,602.5,0,0,0,0,0.009958506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7452282157676349,0,0,0,0,0,0.017427385892116183,0.22738589211618257,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,1/1/87,1987,1,1,3,602.5,0,0,0,0,0.001659751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8348547717842324,0,0,0,0,0,0.004149378,0.15933609958506223,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,6/1/87,1987,6,1,3,601.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7381546134663342,0,0,0,0,0,0.015793848711554447,0.2460515378221114,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/1/87,1987,9,1,3,598,0,0,0,0,0.24749163879598662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007525084,0,0,0,0,0,0,0.47993311,0,0,0,0.015050167224080268,0,0.005016722,0.24247491638795987,0,0,0,0,0,0.002508361
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,12/1/87,1987,12,1,3,603,0,0,0,0,0.006633499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018242123,0,0,0,0,0,0,0.7545605306799337,0,0,0,0,0,0.004975124,0.2155887230514096,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,3/1/88,1988,3,1,3,600.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009991674,0,0,0,0,0,0,0.7327227310574521,0,0,0,0,0,0.025811823480432972,0.231473772,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,5/1/88,1988,5,1,3,600.5,0,0,0,0,0.001665279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.326394671107411e-4,0,0,0,0,0,0,0.6711074104912573,0,0,0,0,0,0.029975021,0.2964196502914238,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,9/1/88,1988,9,1,3,608,0,0,0,0,0.40131578947368424,0,0,0,0,0,0.006578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3832236842105263,0,8.223684210526315e-4,0,0.012335526315789474,0,0,0.19572368421052633,0,0,0,0,0,0
HRIHS,Halfway Rock Inner,Halfway Rock,8,horizontal,11/1/88,1988,11,1,3,615,0,0,0,0.004878049,0.012195121951219513,0,0,0,0,0,0.003252033,0,0,0,0,0,0,0.003252033,0,0.001626016,0,0,0,0,0,0,0,0,0,0.7560975609756098,0,0,0,0,0,0.008130081,0.1967479674796748,0,0,0.004878049,0,0.008943089,0
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/89,1989,5,1,4,806.5,0,0,0.008059516,0.015499070055796652,0.007439554,0,0,0,0,0,0,0,6.199628022318661e-4,6.199628022318661e-4,0,0,0,0.026038437693738377,0.001239926,0.001859888,0,0,0,0,0.078115313,0,0,0,0,0.1859888406695598,0,0,0,0,0,0.32610043397396155,0.3434593924364538,0,0,0.004959702,0,0,0
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,7/1/89,1989,7,1,4,601,0,0,0.00249584,0.025790349417637273,0.001663894,0,0,0,0,0,0,0,0,0,0,0,0,0.031613977,0,0,0,0,0,0,0.069883527,0,0,0,0,0.23460898502495842,0.001663894,0,0,0,0,0.2995008319467554,0.3211314475873544,0,0,8.319467554076539e-4,0,0.006655574,0.004159734
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/89,1989,9,1,4,589,8.488964346349745e-4,0,0.011035653650254669,0.014431239388794566,0.015280135823429542,0,0,0,0,0,0,0,0,0,0,0,0,0.018675722,0.009337861,0.005093379,0,0,0,0,0.1230899830220713,0,0,0,0,0.20458404074702885,0,0,0,0,0,0.3242784380305603,0.26655348,0,0,0.005093379,0,0,0.001697793
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/89,1989,12,1,4,623,0,0,0.011235955056179775,0.024879614767255216,0.014446227929373997,0,0,0,0,0,0,0,0,0,0,0,0,0.017656501,0,0.003210273,0,0,0,0,0.077046549,0,0,0,0,0.24398073836276082,0.004815409,0,0,0,0,0.34831460674157305,0.24719101123595505,0,0,0.004815409,0,0.002407705,0
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,2/1/90,1990,2,1,4,609.5,0,0,0.004101723,0.029532403609515995,0.016406890894175553,0,0,0,0,0,0,0,0,0,0,0,0,0.00902379,0,0.003281378,0,0,0,0,0.023789992,0,0,0,0,0.17883511074651354,0,0,0,0,0,0.35931091058244463,0.37079573420836753,0,0,0.004922067,0,0,0
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/90,1990,4,1,4,612,0,0,0.005718954,0.020424837,0.020424837,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,8.169934640522876e-4,0.001633987,0,0,0,0,0.055555556,0,0,0,0.001633987,0.17973856209150327,0,0,0,0,0,0.3088235294117647,0.3937908496732026,0,0,0.004901961,0,0,0
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,7/1/90,1990,7,1,4,815,0,0,0.003680982,0.014723926380368098,0.011042944785276074,0,0,0,0,0,0,0,0,0,0,0,0,0.003680982,0,0.002453988,0,0,0,0,0.060122699,0,0,0,0,0.27361963190184047,0,0,0,0,0,0.29570552147239265,0.294478528,0,0,0.004907975,0,0.001226994,0.034355828
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/90,1990,9,1,4,815,0,0,0.001840491,0.006748466,0.010429447852760737,0,0,0,0,0,0,0,0,0,0,0,0,0.012883435582822086,6.134969325153375e-4,0.001226994,0,0,0,0,0.039877301,0,0,0,0,0.26012269938650306,0.004294479,0,0,0,0,0.26625766871165646,0.3361963190184049,0,0,0.004907975,0,0.001226994,0.053374233
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/90,1990,11,1,4,799.5,0,0,0.008130081,0.008755472,0.003126954,0,0,0,0,0,0,0,0,0,0,0,0,0.021263289555972485,0,0.003752345,0,0,0,0,0.060037523,0,0,0,0,0.2789243277048155,0.00750469,0,0,0,0,0.26391494684177613,0.30393996247654786,0,0,0.005003127,0,0.002501563,0.033145716
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,1/1/91,1991,1,1,4,609.5,0,0,0.004101723,0.01804758,0.009844135,0,0,0,0,0,0,0,0,0,0,0,0,0.026251025430680888,0,0.003281378,0,0,0,0,0.062346185397867106,0,0,0,0,0.280557834,0.00902379,0,0,0,0,0.22313371616078753,0.3576702214930271,0,0,0.004922067,0,8.203445447087777e-4,0
HRIVC,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/91,1991,4,1,4,770,0,0,0.000649351,0.017532468,0.000649351,0,0,0,0,0,0,0,0,0.000649351,0,0,0,0.023376623376623377,0.042207792,0.003896104,0,0,0,0,0.035064935,0,0,0,0,0.36233766233766235,0.019480519,0,0.000649351,0,0,0.24025974025974026,0.2519480519480519,0,0,0.001298701,0,0,0
